emotion,song_id,song_name,artist_name,album_name,genre,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
motivated,3WsbAGQt6HgTj9kg6f466M,Here We Go Again,Oliver Tree,Here We Go Again,[],2023-03-03,0.552,0.945,8,-3.771,0,0.0561,0.00676,0.000174,0.0556,0.384,130.011,164541,4
motivated,7nwEab6Y4LXbKUZDNofOag,Numb - Alok Remix,Marshmello,Numb (Alok Remix),[],2022-08-12,0.639,0.965,5,-5.21,1,0.0435,0.00632,0.148,0.364,0.408,127.027,172913,4
motivated,2yEHX6MqAXPyD7bm47A2Br,Pump It Louder,Tiësto,Pump It Louder,[],2022-10-07,0.66,0.942,4,-2.273,1,0.185,0.00789,1.76e-05,0.834,0.543,126.017,158571,4
motivated,6OHQzBYaXeF6FVu8gxLMkE,Sugar (feat. Soaky Siren),Riton,Sugar (feat. Soaky Siren),[],2023-02-17,0.863,0.874,1,-4.798,0,0.0884,0.00712,0.0878,0.0455,0.811,125.02,144025,4
motivated,7wFmNk34EEDpAdBO64kbXH,You Got Me,Mason Parks,You Got Me,[],2021-11-05,0.657,0.909,10,-5.297,0,0.101,0.0546,0.00228,0.221,0.568,126.017,150476,4
motivated,6h5y2LCqCQudsCarn61CNE,Believe (feat. Goodboys),ACRAZE,Believe (feat. Goodboys),[],2022-10-07,0.659,0.873,1,-5.227,0,0.0449,0.00519,0.000155,0.172,0.362,123.942,188710,4
motivated,7fZBQnc0zXwVybgCIrQQil,Belly Dancer,Imanbek,Belly Dancer,[],2022-02-18,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,151475,4
motivated,07VcTAooOBP8hIluuUS5xr,Heavy Metal Love,twocolors,Heavy Metal Love,[],2022-07-08,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,132000,4
motivated,7brRnnzMQtAPybNOwbmRms,My Feelings For You - Don Diablo Remix,Avicii,My Feelings For You (Don Diablo Remix),[],2022-06-03,0.746,0.896,6,-4.015,0,0.227,0.246,9.78e-06,0.124,0.133,125.939,205714,4
motivated,318quSv1UJeamoAkEDjAuY,WOW (feat. ÁSDÍS),Toby Romeo,WOW (feat. ÁSDÍS),[],2022-09-30,0.712,0.814,10,-5.123,0,0.162,0.0275,0.0,0.0652,0.563,126.01,143056,4
motivated,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),['pop'],2018-04-06,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4
motivated,2LxdNADWier3MKTei8FbOY,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),Oliver Heldens,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),[],2022-05-06,0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,157206,4
motivated,2AAMkITmFcCL9MtTKFui2k,Just In Case,Timmy Trumpet,Just In Case,[],2022-04-08,0.667,0.676,9,-4.811,0,0.0651,0.0275,5.69e-05,0.224,0.407,126.036,163832,4
motivated,0yHtv3qIa4gz9NQH3O9HYS,World Hold On - Fisher Rework,Bob Sinclar,World Hold On (Fisher Rework),[],2022-08-12,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,178305,4
motivated,7sJdjALeEOXSIIvlMPdJAe,MOLLY,Cedric Gervais,MOLLY,[],2022-12-09,0.785,0.826,9,-4.851,0,0.0706,0.0045,0.477,0.0957,0.647,126.997,222072,4
motivated,2i6FWcstV4Ct72L4ORnfwZ,Make Me Feel,The Chainsmokers,Make Me Feel,[],2023-01-13,0.651,0.986,1,-3.755,1,0.0541,0.0735,0.898,0.271,0.513,123.969,154839,4
motivated,1dP519dbEob8H6wiouRdaY,Family Affair (Dance For Me),David Guetta,Family Affair (Dance For Me),[],2022-07-15,0.869,0.726,11,-5.654,0,0.0459,0.0784,0.0,0.107,0.343,124.023,158391,4
motivated,20on25jryn53hWghthWWW3,Do It To It,ACRAZE,Do It To It,[],2021-08-20,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,4
motivated,4j5UF24fwzvkw6QtNH5YtK,Afterparty,Loud Luxury,Afterparty,[],2022-12-02,0.753,0.836,1,-5.506,0,0.044,0.101,0.000896,0.118,0.661,121.95,160850,4
motivated,5uiQynC3Gq7tR7U41BONTF,I'm So Excited,Sound Of Legend,I'm So Excited,[],2022-10-14,0.704,0.969,5,-2.482,0,0.0738,0.0484,1.2e-05,0.257,0.378,125.033,175048,4
motivated,3FN3jsZTdt5sU6NRcIgUKK,Radio,Sigala,Radio,[],2023-01-06,0.737,0.866,7,-4.749,0,0.0415,0.0431,0.000143,0.099,0.868,126.019,195263,4
motivated,1UPHCP5YeVfele4DMbdGyi,REACT,Switch Disco,REACT,[],2023-01-13,0.737,0.899,6,-3.189,0,0.0556,0.0329,0.0,0.186,0.358,125.992,201146,4
motivated,4RGTwTk5Vd5uzDshtlYwW7,Diamond Sky,LIZOT,Diamond Sky,[],2023-01-06,0.552,0.888,9,-5.531,0,0.0412,0.0613,0.000194,0.117,0.553,144.943,143930,4
motivated,49DiBZ3GwhSChqKE6XOkzx,2 Die 4 (Jax Jones Midnight Snacks Remix),Tove Lo,2 Die 4 (Jax Jones Midnight Snacks Remix),[],2022-09-07,0.702,0.658,10,-7.299,0,0.0655,0.00463,0.0842,0.0611,0.502,125.014,155989,4
motivated,2e2yKavdT6WQzzMHwNtPFa,In The Yuma (feat. Aatig),Chris Lake,In The Yuma (feat. Aatig),[],2022-11-11,0.846,0.891,1,-4.902,0,0.0652,0.000394,0.803,0.124,0.94,126.029,156216,4
motivated,6txvQu0zUbiqG24A8XMLnK,Miracle Maker,Dom Dolla,Miracle Maker,[],2022-07-14,0.609,0.94,10,-6.097,1,0.0617,0.00124,0.269,0.15,0.238,128.001,188592,4
motivated,4uYQIfG7I2a2215Xdlf4iT,Conga,Quinten Circle,Conga,[],2022-09-30,0.912,0.705,11,-5.423,0,0.0796,0.00106,1.25e-05,0.199,0.638,124.967,140400,4
motivated,1lXyxleB814ehGUXzsWNXu,One More Time,Armin van Buuren,One More Time,[],2022-07-15,0.579,0.761,0,-5.547,1,0.0509,0.1,0.00176,0.279,0.287,126.165,148095,4
motivated,2UwgoIMAYT0pDOxUFTjEVJ,Chill Like That,Sunday Scaries,Chill Like That,[],2022-09-16,0.889,0.871,11,-5.349,0,0.149,0.00176,0.586,0.279,0.491,124.008,178909,4
motivated,4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),Jax Jones,Whistle (feat. Calum Scott),[],2023-02-10,0.701,0.88,10,-4.56,0,0.0358,0.182,7.33e-06,0.0649,0.623,124.039,181958,4
motivated,6W2JFlLjKoSMAYG9pds9rS,Hey Hey (Heard You Say),Cat Dealers,Hey Hey (Heard You Say),[],2022-07-22,0.734,0.908,8,-5.234,1,0.0738,0.0809,0.0976,0.137,0.545,126.017,233333,4
motivated,1635wWSdp29PO3GxYhy991,Bel Mercy,Jengi,Bel Mercy,[],2022-12-02,0.941,0.753,6,-4.905,1,0.0905,0.458,0.61,0.109,0.681,127.02,169606,4
motivated,3I10tZ5MgEMo4WryCNJkZQ,Won't Forget You (Edit),Shouse,Won't Forget You,[],2022-02-04,0.656,0.655,7,-6.766,0,0.024,0.02,0.00816,0.103,0.555,127.001,230946,4
motivated,1lrfnDcU9fm3fEcp6uLtjF,GET GET DOWN,CRISPIE,GET GET DOWN,[],2022-09-30,0.755,0.928,11,-6.057,1,0.0783,0.0972,0.00244,0.0762,0.317,127.887,154687,4
motivated,6gdDu39yYqPcaTgCwYEW8i,Turn On The Lights again.. (feat. Future),Fred again..,Turn On The Lights again.. (feat. Future),[],2022-07-29,0.683,0.887,6,-4.944,0,0.0497,0.0125,0.446,0.318,0.551,132.007,267947,4
motivated,1ap4zdsBydWPSXJqDBqtNL,Like You Do,D.O.D,Like You Do,[],2022-09-30,0.69,0.847,6,-4.565,1,0.0374,0.0145,0.041,0.0777,0.49,124.015,152224,4
motivated,3ehuQZkvZVeSgbshFFZKW2,Day N Night,AFROJACK,Day N Night,[],2022-08-12,0.709,0.871,5,-4.126,0,0.175,0.134,0.0,0.316,0.667,125.94,179200,4
motivated,5OlgbvkngYf6dibaafcqcO,Let You Do This (with Buy Now),Salvatore Ganacci,Let You Do This,[],2022-09-15,0.747,0.712,7,-5.73,0,0.0651,0.0576,0.172,0.0833,0.327,124.008,202282,4
motivated,0KF938333oCvIXDxe72K44,You're Free,Icona Pop,You're Free,[],2022-06-17,0.639,0.878,3,-4.041,1,0.091,0.00937,7.31e-06,0.115,0.842,124.994,167298,4
motivated,6o4BO9LLCPe5p43YKZzFuv,Trompeta,San Pacho,Trompeta,[],2022-07-01,0.691,0.918,2,-5.619,1,0.0435,0.00245,0.864,0.0612,0.464,126.006,188571,4
motivated,0CADZTEOUaMw9bHnKB59Ts,Nightbird,DJ Snake,Nightbird,[],2022-11-04,0.811,0.808,9,-6.055,1,0.0548,0.00816,0.505,0.135,0.651,126.027,156191,4
motivated,2c3KCGq6UojB2c8UAFrRON,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,Gorillaz,New Gold (feat. Tame Impala and Bootie Brown) [Dom Dolla Remix],[],2022-11-18,0.716,0.897,4,-7.185,0,0.0629,0.012,0.262,0.325,0.358,127.03,274142,4
motivated,5ZU8mWLqPz8KqBe6bXqrPe,Made You Look - Joel Corry Remix,Meghan Trainor,Made You Look (Joel Corry Remix),[],2022-12-29,0.928,0.788,11,-4.93,0,0.0738,0.00336,0.0527,0.0893,0.46,129.008,183529,4
motivated,0hJfuyUwtEYMlGgvr3nzz9,Serotonin Moonbeams,The Blessed Madonna,Serotonin Moonbeams,[],2022-11-11,0.817,0.876,8,-7.485,0,0.046,0.0332,0.199,0.412,0.671,131.022,289472,4
motivated,4ANmPUsA3LAvOSP8xen6Vt,The Calling,Tchami,The Calling,[],2022-05-20,0.748,0.873,6,-6.301,1,0.0627,0.00867,0.151,0.244,0.348,124.995,197760,4
motivated,1zkU0Q7H46TCswXBp2P4jq,Stole The Show,DISTURB,Stole The Show,[],2022-04-29,0.74,0.886,8,-5.977,0,0.0374,0.00978,1.03e-05,0.291,0.488,125.997,176190,4
motivated,0rxEsBxxil046ZqipaCXle,Left & Right,Öwnboss,Left & Right,[],2022-10-14,0.654,0.873,4,-6.125,0,0.0338,0.0536,0.000991,0.36,0.415,124.006,154839,4
motivated,6FAmtZoa7jq6bH9GBjCRkM,Heaven Is A Place On Earth,W&W,Heaven Is A Place On Earth,[],2022-12-16,0.534,0.867,1,-2.125,0,0.0394,0.0258,7.68e-06,0.17,0.208,127.993,165000,4
chill,3OHfY25tqY28d16oZczHc8,Kill Bill,SZA,SOS,['pop'],2022-12-09,0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,153947,4
chill,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,Until I Found You (Em Beihold Version),[],2022-04-22,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,176440,3
chill,2L9N0zZnd37dwF0clgxMGI,ceilings,Lizzy McAlpine,five seconds flat,[],2022-04-08,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,182888,3
chill,26b3oVLrRUaaybJulow9kz,People,Libianca,People,[],2022-12-06,0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,184791,5
chill,4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,Taylor Swift,All Of The Girls You Loved Before,['pop'],2019-08-23,0.718,0.467,2,-9.66,1,0.0398,0.707,6.92e-05,0.126,0.396,95.96,221407,3
chill,4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,Kid Krow,['pop'],2020-03-20,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3
chill,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,SZA,SOS,[],2022-12-09,0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,180853,3
chill,6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Joji,Glimpse of Us,[],2022-06-10,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233456,3
chill,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),Future,I NEVER LIKED YOU,[],2022-04-29,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,189893,4
chill,5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,SOUR,['pop'],2021-05-21,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4
chill,35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),[],2022-10-28,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,196520,4
chill,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Adele,Easy On Me,['pop'],2021-10-14,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695,4
chill,1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,Fine Line,['pop'],2019-12-13,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,4
chill,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,Justice,[],2021-03-19,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082,4
chill,04sN26COy28wTXYj3dMoiZ,Bored,Billie Eilish,Bored,[],2017-03-30,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,180933,4
chill,26hOm7dTtBi0TdpDGl141t,Die For You,Joji,SMITHEREENS,[],2022-11-04,0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,211667,4
chill,35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,Positions,['pop'],2020-10-30,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,172325,4
chill,5wANPM4fQCJwkGd4rN57mH,drivers license,Olivia Rodrigo,SOUR,['pop'],2021-05-21,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013,4
chill,07bsRv0pcpbG4zJeLsUs1p,Eyes Closed,Ed Sheeran,Eyes Closed,[],2023-03-24,0.777,0.526,2,-6.221,1,0.0645,0.302,0.0,0.105,0.389,107.071,194849,4
chill,45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,you broke me first,['pop'],2020-04-17,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,169266,4
chill,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,Rare,['pop'],2020-01-10,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,4
chill,6uvh0In7u1Xn4HgxOfAn8O,Matilda,Harry Styles,Harry's House,['pop'],2022-05-20,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964,4
chill,3NRql0A1Ef4RCvT473iqgD,Hell N Back,Bakar,Hell N Back,[],2019-08-15,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,213573,4
chill,5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,Dean Lewis,How Do I Say Goodbye,[],2022-08-31,0.4,0.641,8,-6.303,1,0.0674,0.214,0.0,0.0656,0.393,81.552,163603,4
chill,1ei3hzQmrgealgRKFxIcWn,In The Stars,Benson Boone,In The Stars,['pop'],2022-04-29,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,216410,3
chill,0k4d5YPDr1r7FX77VdqWez,You Right,Doja Cat,Planet Her,[],2021-06-25,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4
chill,1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),Taylor Swift,Midnights,['pop'],2022-10-21,0.663,0.319,9,-13.481,1,0.0375,0.69,0.000993,0.117,0.193,109.957,256124,4
chill,2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay,CKay The First,[],2019-08-30,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,145800,4
chill,2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,Ivory,[],2022-04-08,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,216680,3
chill,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande,Stuck with U,[],2020-05-08,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,3
chill,3YJJjQPAbDT7mGpX3WtQ9A,Good Days,SZA,Good Days,[],2020-12-25,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204,4
chill,2PWTZV5znjLtZC5T1EVJvL,this is what falling in love feels like,JVKE,this is what ____ feels like (Vol. 1-4),[],2022-09-23,0.422,0.44,11,-5.53,1,0.0544,0.617,0.0,0.0837,0.332,128.934,120308,5
chill,6CDzDgIUqeDY5g8ujExx2f,Heat Waves,Glass Animals,Heat Waves,[],2020-06-29,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
chill,3i058E8uxTsYqJ5NWZzqSj,Little Freak,Harry Styles,Harry's House,['pop'],2022-05-20,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,202183,4
chill,55Am8neGJkdj2ADaM3aw5H,Train Wreck,James Arthur,Back from the Edge,['pop'],2016-10-28,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,208827,4
chill,4IhTXiZLKATmwhMZIb1GQN,Lights Are On,Tom Rosenthal,Z-Sides,[],2018-10-26,0.44,0.04,3,-16.887,1,0.0322,0.981,0.465,0.111,0.249,135.965,193749,4
chill,3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,Lil Tjay,Destined 2 Win,[],2021-04-02,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458,4
chill,1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,The Kid LAROI,Thousand Miles,['pop'],2022-04-22,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,164782,4
chill,0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),Burna Boy,"Love, Damini",[],2022-07-07,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,159124,4
chill,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Doja Cat,Kiss Me More (feat. SZA),['pop'],2021-04-09,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867,4
chill,5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),Julia Michaels,Inner Monologue Part 1,['pop'],2019-01-24,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,173307,4
chill,0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift,evermore,[],2020-12-11,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707,4
chill,2Y67qsABsPKMrvCxPCzL6r,We Go Down Together (with Khalid),Dove Cameron,We Go Down Together (with Khalid),[],2023-02-10,0.494,0.348,9,-9.791,0,0.03,0.652,1.07e-05,0.0859,0.134,104.923,184963,3
chill,7CiDwKE62N6ey3LyG6s7xc,In My Room,Chance Peña,In My Room,[],2022-05-06,0.408,0.338,4,-13.626,1,0.0431,0.521,0.000639,0.0732,0.1,133.943,177609,3
chill,34ZAzO78a5DAVNrYIGWcPm,Shirt,SZA,Shirt,[],2022-10-28,0.824,0.453,3,-9.604,0,0.0968,0.146,0.0273,0.0896,0.552,119.959,181831,4
chill,0XER3HPMx223xWaAgNKp4Y,My Mind & Me,Selena Gomez,My Mind & Me,[],2022-11-03,0.6,0.389,9,-5.727,1,0.0337,0.566,0.0,0.0826,0.244,143.577,147597,4
chill,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),Taylor Swift,folklore,[],2020-07-24,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4
chill,6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,Labrinth,Euphoria (Original Score from the HBO Series),[],2019-10-04,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,153294,1
chill,5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),Pop Smoke,Shoot For The Stars Aim For The Moon,[],2020-07-03,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,213333,4
chill,7l97ElWmIdVHWUaOeeU5ZC,that way,Tate McRae,all the things i never said,[],2020-01-24,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,175027,4
chill,0ClPIeT6MSgfSgQ9ZrJbAq,Cheating on You,Charlie Puth,Cheating on You,['pop'],2019-10-01,0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,196607,4
chill,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),JP Saxe,If the World Was Ending (feat. Julia Michaels),[],2019-10-17,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4
chill,2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,Shawn Mendes,It'll Be Okay,['pop'],2021-12-01,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,0.0666,78.262,222800,4
chill,3xVZYkcuWalGudeKl861wb,Smokin Out The Window,Bruno Mars,An Evening With Silk Sonic,[],2021-11-11,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,4
chill,135Lf4Q0CzlMNfOxbEUsLH,GHOST TOWN,Benson Boone,GHOST TOWN,['pop'],2021-10-15,0.391,0.335,0,-10.064,1,0.0763,0.389,0.0,0.102,0.116,174.185,193733,3
chill,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,"10,000 Hours (with Justin Bieber)",[],2019-10-04,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,167693,4
chill,3H3r2nKWa3Yk5gt8xgmsEt,This City,Sam Fischer,This City,[],2019-12-11,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,0.519,73.877,194853,4
chill,0j1Ia2lQWrcXrQZI4AdJlk,IDK You Yet,Alexander 23,IDK You Yet (Live on Piano),['pop'],2020-06-23,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,184638,1
chill,6v0UJD4a2FtleHeSYVX02A,I Drink Wine,Adele,30,['pop'],2021-11-19,0.437,0.565,10,-5.596,1,0.0466,0.697,0.0,0.119,0.306,115.389,376169,4
chill,1lORkxEMmsCZqhoxcmk3A3,Nothing,Bruno Major,To Let A Good Thing Die,[],2020-06-05,0.555,0.27,2,-15.892,1,0.0888,0.931,0.544,0.103,0.271,139.681,162797,3
chill,1is8gU4RVcN4J8xItxWoOY,I GUESS I'M IN LOVE,Clinton Kane,I GUESS I'M IN LOVE,['pop'],2021-08-20,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,204094,4
chill,58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,Kina,Can We Kiss Forever?,[],2018-08-31,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932,4
chill,4cGqn0E8JCSY9gQllQj4Mf,Let Somebody Go,Coldplay,Music Of The Spheres,['pop'],2021-10-15,0.592,0.342,0,-8.93,1,0.0339,0.193,0.00245,0.11,0.155,130.953,241595,4
chill,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),Marshmello,Be Kind (with Halsey),['pop'],2020-05-01,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,172762,4
chill,219slQu3ALbTSAe9P22hvE,Happiest Year,Jaymes Young,Feel Something (Deluxe),[],2022-01-28,0.502,0.168,1,-14.061,1,0.0486,0.885,0.0,0.111,0.355,112.881,228443,3
chill,4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),Taylor Swift,This Love (Taylor’s Version),['pop'],2022-05-06,0.47,0.494,4,-8.672,1,0.0349,0.302,0.0,0.0672,0.0524,144.039,250100,4
chill,042Sl6Mn83JHyLEqdK7uI0,Your Power,Billie Eilish,Happier Than Ever,['electropop'],2021-07-30,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,245897,4
chill,6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,Put Your Records On,"['bedroom pop', 'indie pop']",2020-04-24,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
chill,5dXWFMwD7I7zXsInONVl0H,I Hate U,SZA,I Hate U,[],2021-12-03,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703,174000,5
chill,1EHUQesfVKwbthtNcpBi9g,WITHOUT YOU (with Miley Cyrus),The Kid LAROI,WITHOUT YOU (with Miley Cyrus),[],2021-04-30,0.655,0.469,0,-6.257,1,0.0292,0.173,0.0,0.0956,0.467,92.56,161385,4
chill,0JzG1wJuB4v9UPkSE7LMXi,Hotel,Montell Fish,Hotel,[],2022-09-16,0.228,0.427,0,-8.739,0,0.0363,0.752,0.0167,0.592,0.192,180.345,197333,4
chill,1aEsTgCsv8nOjEgyEoRCpS,this is how you fall in love,Jeremy Zucker,brent ii,[],2021-02-05,0.441,0.202,7,-12.499,1,0.0381,0.732,2.6e-05,0.126,0.269,77.971,174587,4
chill,727Z2S2mtNH46CbP9EWPwY,If You Love Her,Forest Blakk,If You Love Her,[],2020-09-30,0.286,0.445,6,-8.087,1,0.0347,0.355,0.0,0.114,0.278,50.827,217352,4
chill,1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,Sara Kays,Remember That Night?,['indie pop'],2020-11-06,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,227186,4
chill,4VtRHZ4tBDHaWltVAytlLY,go,Cat Burns,go,[],2020-07-31,0.663,0.251,6,-9.87,0,0.0435,0.88,0.0,0.0932,0.528,90.272,215000,4
chill,7CC6UbCs4iGsePSzFxYxNn,Moon,Kanye West,Donda,[],2021-08-29,0.319,0.236,5,-9.644,1,0.0318,0.898,1.62e-05,0.272,0.254,162.351,156091,4
chill,523f4oSjrZx83XDtRLnsIw,Before You,Benson Boone,Before You,[],2022-10-28,0.269,0.373,8,-7.113,0,0.0371,0.15,0.0,0.129,0.321,202.899,187941,3
chill,3g0mEQx3NTanacLseoP0Gw,Takeaway,The Chainsmokers,World War Joy,"['dance pop', 'pop']",2019-12-06,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,209880,4
